Analytical,RK2,LeapFrog,Boost-RKF,BOOST-Dopri5
-2.45752e-22,-2.45752e-22,-2.45756e-22,2.2806e-22,0
-2.45713e-22,-2.45712e-22,-2.45717e-22,2.20149e-22,0
-2.4567e-22,-2.4567e-22,-2.45674e-22,2.10885e-22,0
-2.45624e-22,-2.45623e-22,-2.45628e-22,2.00326e-22,0
-2.45574e-22,-2.45573e-22,-2.45578e-22,1.88538e-22,0
-2.45521e-22,-2.4552e-22,-2.45525e-22,1.75591e-22,0
-2.45464e-22,-2.45463e-22,-2.45468e-22,1.61566e-22,0
-2.45404e-22,-2.45403e-22,-2.45408e-22,1.46549e-22,0
-2.4534e-22,-2.4534e-22,-2.45344e-22,1.30632e-22,0
-2.45273e-22,-2.45272e-22,-2.45277e-22,1.13913e-22,0
-2.45202e-22,-2.45202e-22,-2.45206e-22,9.64941e-23,0
-2.45128e-22,-2.45127e-22,-2.45132e-22,7.84829e-23,0
-2.45051e-22,-2.4505e-22,-2.45054e-22,5.99896e-23,0
-2.44969e-22,-2.44969e-22,-2.44973e-22,4.1128e-23,0
-2.44885e-22,-2.44884e-22,-2.44889e-22,2.20138e-23,0
-2.44797e-22,-2.44796e-22,-2.448e-22,2.76446e-24,0
-2.44705e-22,-2.44704e-22,-2.44709e-22,-1.65019e-23,0
-2.4461e-22,-2.44609e-22,-2.44614e-22,-3.56669e-23,0
-2.44512e-22,-2.44511e-22,-2.44515e-22,-5.46129e-23,0
-2.4441e-22,-2.44409e-22,-2.44413e-22,-7.32235e-23,0
-2.44304e-22,-2.44303e-22,-2.44308e-22,-9.13844e-23,0
-2.44195e-22,-2.44194e-22,-2.44199e-22,-1.08984e-22,0
-2.44083e-22,-2.44082e-22,-2.44087e-22,-1.25915e-22,0
-2.43967e-22,-2.43966e-22,-2.43971e-22,-1.42072e-22,0
-2.43848e-22,-2.43846e-22,-2.43851e-22,-1.57357e-22,0
-2.43725e-22,-2.43724e-22,-2.43728e-22,-1.71675e-22,0
-2.43599e-22,-2.43597e-22,-2.43602e-22,-1.8494e-22,0
-2.43469e-22,-2.43467e-22,-2.43472e-22,-1.97068e-22,0
-2.43336e-22,-2.43334e-22,-2.43339e-22,-2.07987e-22,0
-2.43199e-22,-2.43198e-22,-2.43203e-22,-2.17628e-22,0
-2.43059e-22,-2.43057e-22,-2.43062e-22,-2.25932e-22,0
-2.42915e-22,-2.42914e-22,-2.42919e-22,-2.3285e-22,0
-2.42768e-22,-2.42767e-22,-2.42772e-22,-2.38337e-22,0
-2.42618e-22,-2.42616e-22,-2.42621e-22,-2.42361e-22,0
-2.42464e-22,-2.42462e-22,-2.42467e-22,-2.44896e-22,0
-2.42307e-22,-2.42305e-22,-2.4231e-22,-2.45928e-22,0
-2.42146e-22,-2.42144e-22,-2.42149e-22,-2.45449e-22,0
-2.41982e-22,-2.4198e-22,-2.41985e-22,-2.43463e-22,0
-2.41814e-22,-2.41812e-22,-2.41817e-22,-2.39982e-22,0
-2.41643e-22,-2.41641e-22,-2.41646e-22,-2.35028e-22,0
-2.41468e-22,-2.41466e-22,-2.41472e-22,-2.2863e-22,0
-2.4129e-22,-2.41288e-22,-2.41294e-22,-2.20828e-22,0
-2.41109e-22,-2.41107e-22,-2.41112e-22,-2.1167e-22,0
-2.40924e-22,-2.40922e-22,-2.40927e-22,-2.01212e-22,0
-2.40736e-22,-2.40734e-22,-2.40739e-22,-1.89518e-22,0
-2.40544e-22,-2.40542e-22,-2.40547e-22,-1.76661e-22,0
-2.40349e-22,-2.40347e-22,-2.40352e-22,-1.62719e-22,0
-2.4015e-22,-2.40148e-22,-2.40154e-22,-1.47777e-22,0
-2.39949e-22,-2.39946e-22,-2.39952e-22,-1.31928e-22,0
-2.39743e-22,-2.39741e-22,-2.39746e-22,-1.15269e-22,0
-2.39534e-22,-2.39532e-22,-2.39538e-22,-9.79022e-23,0
-2.39322e-22,-2.3932e-22,-2.39326e-22,-7.9934e-23,0
-2.39107e-22,-2.39104e-22,-2.3911e-22,-6.1475e-23,0
-2.38888e-22,-2.38885e-22,-2.38891e-22,-4.26384e-23,0
-2.38665e-22,-2.38663e-22,-2.38669e-22,-2.35401e-23,0
-2.3844e-22,-2.38437e-22,-2.38443e-22,-4.29711e-24,0
-2.38211e-22,-2.38208e-22,-2.38214e-22,1.49722e-23,0
-2.37978e-22,-2.37975e-22,-2.37981e-22,3.41496e-23,0
-2.37742e-22,-2.3774e-22,-2.37745e-22,5.31173e-23,0
-2.37503e-22,-2.375e-22,-2.37506e-22,7.17588e-23,0
-2.3726e-22,-2.37258e-22,-2.37263e-22,8.99596e-23,0
-2.37014e-22,-2.37011e-22,-2.37017e-22,1.07608e-22,0
-2.36765e-22,-2.36762e-22,-2.36768e-22,1.24596e-22,0
-2.36512e-22,-2.36509e-22,-2.36515e-22,1.40818e-22,0
-2.36256e-22,-2.36253e-22,-2.36259e-22,1.56176e-22,0
-2.35996e-22,-2.35994e-22,-2.35999e-22,1.70574e-22,0
-2.35734e-22,-2.35731e-22,-2.35737e-22,1.83926e-22,0
-2.35467e-22,-2.35464e-22,-2.3547e-22,1.96147e-22,0
-2.35198e-22,-2.35195e-22,-2.35201e-22,2.07164e-22,0
-2.34925e-22,-2.34922e-22,-2.34928e-22,2.16909e-22,0
-2.34649e-22,-2.34646e-22,-2.34652e-22,2.25322e-22,0
-2.34369e-22,-2.34366e-22,-2.34372e-22,2.32352e-22,0
-2.34086e-22,-2.34083e-22,-2.34089e-22,2.37954e-22,0
-2.338e-22,-2.33797e-22,-2.33803e-22,2.42095e-22,0
-2.33511e-22,-2.33507e-22,-2.33514e-22,2.4475e-22,0
-2.33218e-22,-2.33215e-22,-2.33221e-22,2.45901e-22,0
-2.32922e-22,-2.32918e-22,-2.32925e-22,2.45543e-22,0
-2.32622e-22,-2.32619e-22,-2.32625e-22,2.43676e-22,0
-2.32319e-22,-2.32316e-22,-2.32322e-22,2.40313e-22,0
-2.32013e-22,-2.3201e-22,-2.32016e-22,2.35475e-22,0
-2.31704e-22,-2.317e-22,-2.31707e-22,2.2919e-22,0
-2.31391e-22,-2.31388e-22,-2.31394e-22,2.21498e-22,0
-2.31075e-22,-2.31072e-22,-2.31078e-22,2.12446e-22,0
-2.30756e-22,-2.30752e-22,-2.30759e-22,2.02089e-22,0
-2.30433e-22,-2.3043e-22,-2.30436e-22,1.90492e-22,0
-2.30108e-22,-2.30104e-22,-2.3011e-22,1.77724e-22,0
-2.29779e-22,-2.29775e-22,-2.29781e-22,1.63865e-22,0
-2.29446e-22,-2.29443e-22,-2.29449e-22,1.49e-22,0
-2.29111e-22,-2.29107e-22,-2.29113e-22,1.33219e-22,0
-2.28772e-22,-2.28768e-22,-2.28775e-22,1.16621e-22,0
-2.2843e-22,-2.28426e-22,-2.28432e-22,9.93064e-23,0
-2.28084e-22,-2.28081e-22,-2.28087e-22,8.13821e-23,0
-2.27736e-22,-2.27732e-22,-2.27738e-22,6.29579e-23,0
-2.27384e-22,-2.2738e-22,-2.27387e-22,4.41472e-23,0
-2.27029e-22,-2.27025e-22,-2.27032e-22,2.50654e-23,0
-2.26671e-22,-2.26667e-22,-2.26673e-22,5.8296e-24,0
-2.26309e-22,-2.26305e-22,-2.26312e-22,-1.3442e-23,0
-2.25944e-22,-2.2594e-22,-2.25947e-22,-3.2631e-23,0
-2.25576e-22,-2.25572e-22,-2.25579e-22,-5.16196e-23,0
-2.25205e-22,-2.25201e-22,-2.25208e-22,-7.02913e-23,0
-2.24831e-22,-2.24827e-22,-2.24834e-22,-8.85313e-23,0
-2.24453e-22,-2.24449e-22,-2.24456e-22,-1.06228e-22,0
-2.24073e-22,-2.24068e-22,-2.24075e-22,-1.23272e-22,0
-2.23689e-22,-2.23685e-22,-2.23691e-22,-1.39559e-22,0
-2.23302e-22,-2.23297e-22,-2.23304e-22,-1.54989e-22,0
-2.22911e-22,-2.22907e-22,-2.22914e-22,-1.69467e-22,0
-2.22518e-22,-2.22514e-22,-2.2252e-22,-1.82904e-22,0
-2.22121e-22,-2.22117e-22,-2.22124e-22,-1.95219e-22,0
-2.21722e-22,-2.21717e-22,-2.21724e-22,-2.06334e-22,0
-2.21319e-22,-2.21314e-22,-2.21321e-22,-2.16183e-22,0
-2.20913e-22,-2.20908e-22,-2.20915e-22,-2.24703e-22,0
-2.20504e-22,-2.20499e-22,-2.20506e-22,-2.31844e-22,0
-2.20091e-22,-2.20087e-22,-2.20094e-22,-2.37562e-22,0
-2.19676e-22,-2.19671e-22,-2.19678e-22,-2.4182e-22,0
-2.19257e-22,-2.19253e-22,-2.1926e-22,-2.44594e-22,0
-2.18835e-22,-2.18831e-22,-2.18838e-22,-2.45865e-22,0
-2.18411e-22,-2.18406e-22,-2.18413e-22,-2.45626e-22,0
-2.17983e-22,-2.17978e-22,-2.17985e-22,-2.4388e-22,0
-2.17552e-22,-2.17547e-22,-2.17554e-22,-2.40635e-22,0
-2.17118e-22,-2.17113e-22,-2.1712e-22,-2.35913e-22,0
-2.1668e-22,-2.16676e-22,-2.16683e-22,-2.29742e-22,0
-2.1624e-22,-2.16235e-22,-2.16242e-22,-2.2216e-22,0
-2.15797e-22,-2.15792e-22,-2.15799e-22,-2.13214e-22,0
-2.1535e-22,-2.15346e-22,-2.15353e-22,-2.02959e-22,0
-2.14901e-22,-2.14896e-22,-2.14903e-22,-1.91457e-22,0
-2.14449e-22,-2.14443e-22,-2.14451e-22,-1.7878e-22,0
-2.13993e-22,-2.13988e-22,-2.13995e-22,-1.65005e-22,0
-2.13534e-22,-2.13529e-22,-2.13536e-22,-1.50216e-22,0
-2.13073e-22,-2.13068e-22,-2.13075e-22,-1.34505e-22,0
-2.12608e-22,-2.12603e-22,-2.1261e-22,-1.17968e-22,0
-2.1214e-22,-2.12135e-22,-2.12142e-22,-1.00707e-22,0
-2.1167e-22,-2.11664e-22,-2.11672e-22,-8.28269e-23,0
-2.11196e-22,-2.11191e-22,-2.11198e-22,-6.44385e-23,0
-2.10719e-22,-2.10714e-22,-2.10721e-22,-4.56543e-23,0
-2.1024e-22,-2.10234e-22,-2.10242e-22,-2.65897e-23,0
-2.09757e-22,-2.09751e-22,-2.09759e-22,-7.36186e-24,0
-2.09271e-22,-2.09266e-22,-2.09273e-22,1.19112e-23,0
-2.08782e-22,-2.08777e-22,-2.08784e-22,3.11111e-23,0
-2.08291e-22,-2.08285e-22,-2.08293e-22,5.01199e-23,0
-2.07796e-22,-2.07791e-22,-2.07798e-22,6.8821e-23,0
-2.07299e-22,-2.07293e-22,-2.07301e-22,8.70995e-23,0
-2.06798e-22,-2.06793e-22,-2.068e-22,1.04843e-22,0
-2.06295e-22,-2.06289e-22,-2.06297e-22,1.21943e-22,0
-2.05788e-22,-2.05783e-22,-2.0579e-22,1.38294e-22,0
-2.05279e-22,-2.05274e-22,-2.05281e-22,1.53795e-22,0
-2.04767e-22,-2.04761e-22,-2.04769e-22,1.68353e-22,0
-2.04252e-22,-2.04246e-22,-2.04254e-22,1.81876e-22,0
-2.03734e-22,-2.03728e-22,-2.03736e-22,1.94282e-22,0
-2.03213e-22,-2.03207e-22,-2.03215e-22,2.05496e-22,0
-2.02689e-22,-2.02683e-22,-2.02691e-22,2.15447e-22,0
-2.02163e-22,-2.02157e-22,-2.02164e-22,2.24076e-22,0
-2.01633e-22,-2.01627e-22,-2.01635e-22,2.31328e-22,0
-2.01101e-22,-2.01095e-22,-2.01102e-22,2.3716e-22,0
-2.00565e-22,-2.00559e-22,-2.00567e-22,2.41536e-22,0
-2.00027e-22,-2.00021e-22,-2.00029e-22,2.44428e-22,0
-1.99486e-22,-1.9948e-22,-1.99488e-22,2.45819e-22,0
-1.98942e-22,-1.98936e-22,-1.98944e-22,2.45701e-22,0
-1.98396e-22,-1.9839e-22,-1.98397e-22,2.44074e-22,0
-1.97846e-22,-1.9784e-22,-1.97848e-22,2.40948e-22,0
-1.97294e-22,-1.97288e-22,-1.97296e-22,2.36342e-22,0
-1.96739e-22,-1.96733e-22,-1.96741e-22,2.30285e-22,0
-1.96181e-22,-1.96175e-22,-1.96183e-22,2.22814e-22,0
-1.95621e-22,-1.95614e-22,-1.95622e-22,2.13974e-22,0
-1.95057e-22,-1.95051e-22,-1.95059e-22,2.03821e-22,0
-1.94491e-22,-1.94485e-22,-1.94492e-22,1.92416e-22,0
-1.93922e-22,-1.93916e-22,-1.93923e-22,1.79829e-22,0
-1.9335e-22,-1.93344e-22,-1.93352e-22,1.66138e-22,0
-1.92776e-22,-1.92769e-22,-1.92777e-22,1.51427e-22,0
-1.92199e-22,-1.92192e-22,-1.922e-22,1.35786e-22,0
-1.91619e-22,-1.91612e-22,-1.9162e-22,1.19311e-22,0
-1.91036e-22,-1.91029e-22,-1.91037e-22,1.02103e-22,0
-1.90451e-22,-1.90444e-22,-1.90452e-22,8.42686e-23,0
-1.89863e-22,-1.89856e-22,-1.89864e-22,6.59165e-23,0
-1.89272e-22,-1.89265e-22,-1.89273e-22,4.71595e-23,0
-1.88678e-22,-1.88672e-22,-1.8868e-22,2.8113e-23,0
-1.88082e-22,-1.88075e-22,-1.88083e-22,8.89384e-24,0
-1.87483e-22,-1.87477e-22,-1.87485e-22,-1.038e-23,0
-1.86882e-22,-1.86875e-22,-1.86883e-22,-2.959e-23,0
-1.86278e-22,-1.86271e-22,-1.86279e-22,-4.86183e-23,0
-1.85671e-22,-1.85664e-22,-1.85672e-22,-6.73481e-23,0
-1.85061e-22,-1.85055e-22,-1.85063e-22,-8.56643e-23,0
-1.84449e-22,-1.84442e-22,-1.84451e-22,-1.03454e-22,0
-1.83835e-22,-1.83828e-22,-1.83836e-22,-1.20609e-22,0
-1.83217e-22,-1.8321e-22,-1.83219e-22,-1.37023e-22,0
-1.82597e-22,-1.8259e-22,-1.82599e-22,-1.52596e-22,0
-1.81975e-22,-1.81968e-22,-1.81976e-22,-1.67232e-22,0
-1.8135e-22,-1.81343e-22,-1.81351e-22,-1.80841e-22,0
-1.80722e-22,-1.80715e-22,-1.80723e-22,-1.93339e-22,0
-1.80092e-22,-1.80085e-22,-1.80093e-22,-2.0465e-22,0
-1.79459e-22,-1.79452e-22,-1.7946e-22,-2.14704e-22,0
-1.78824e-22,-1.78817e-22,-1.78825e-22,-2.23439e-22,0
-1.78186e-22,-1.78179e-22,-1.78187e-22,-2.30803e-22,0
-1.77546e-22,-1.77538e-22,-1.77547e-22,-2.36749e-22,0
-1.76903e-22,-1.76895e-22,-1.76904e-22,-2.41242e-22,0
-1.76257e-22,-1.7625e-22,-1.76258e-22,-2.44253e-22,0
-1.75609e-22,-1.75602e-22,-1.7561e-22,-2.45764e-22,0
-1.74959e-22,-1.74951e-22,-1.7496e-22,-2.45765e-22,0
-1.74306e-22,-1.74298e-22,-1.74307e-22,-2.44258e-22,0
-1.7365e-22,-1.73643e-22,-1.73651e-22,-2.41251e-22,0
-1.72993e-22,-1.72985e-22,-1.72993e-22,-2.36762e-22,0
-1.72332e-22,-1.72325e-22,-1.72333e-22,-2.30819e-22,0
-1.71669e-22,-1.71662e-22,-1.7167e-22,-2.23459e-22,0
-1.71004e-22,-1.70997e-22,-1.71005e-22,-2.14726e-22,0
-1.70337e-22,-1.70329e-22,-1.70337e-22,-2.04675e-22,0
-1.69666e-22,-1.69659e-22,-1.69667e-22,-1.93367e-22,0
-1.68994e-22,-1.68986e-22,-1.68995e-22,-1.80871e-22,0
-1.68319e-22,-1.68311e-22,-1.6832e-22,-1.67265e-22,0
-1.67642e-22,-1.67634e-22,-1.67643e-22,-1.52632e-22,0
-1.66962e-22,-1.66954e-22,-1.66963e-22,-1.37061e-22,0
-1.6628e-22,-1.66272e-22,-1.66281e-22,-1.20649e-22,0
-1.65596e-22,-1.65588e-22,-1.65596e-22,-1.03496e-22,0
-1.64909e-22,-1.64901e-22,-1.6491e-22,-8.5707e-23,0
-1.6422e-22,-1.64212e-22,-1.6422e-22,-6.73919e-23,0
-1.63528e-22,-1.6352e-22,-1.63529e-22,-4.8663e-23,0
-1.62835e-22,-1.62827e-22,-1.62835e-22,-2.96352e-23,0
-1.62138e-22,-1.62131e-22,-1.62139e-22,-1.04255e-23,0
-1.6144e-22,-1.61432e-22,-1.61441e-22,8.84831e-24,0
-1.60739e-22,-1.60731e-22,-1.6074e-22,2.80677e-23,0
-1.60036e-22,-1.60028e-22,-1.60037e-22,4.71148e-23,0
-1.59331e-22,-1.59323e-22,-1.59332e-22,6.58726e-23,0
-1.58624e-22,-1.58616e-22,-1.58624e-22,8.42258e-23,0
-1.57914e-22,-1.57906e-22,-1.57914e-22,1.02062e-22,0
-1.57202e-22,-1.57194e-22,-1.57202e-22,1.19271e-22,0
-1.56488e-22,-1.5648e-22,-1.56488e-22,1.35748e-22,0
-1.55771e-22,-1.55763e-22,-1.55772e-22,1.51391e-22,0
-1.55053e-22,-1.55044e-22,-1.55053e-22,1.66105e-22,0
-1.54332e-22,-1.54324e-22,-1.54332e-22,1.79798e-22,0
-1.53609e-22,-1.536e-22,-1.53609e-22,1.92388e-22,0
-1.52883e-22,-1.52875e-22,-1.52884e-22,2.03795e-22,0
-1.52156e-22,-1.52148e-22,-1.52156e-22,2.13952e-22,0
-1.51426e-22,-1.51418e-22,-1.51427e-22,2.22794e-22,0
-1.50695e-22,-1.50686e-22,-1.50695e-22,2.30269e-22,0
-1.49961e-22,-1.49952e-22,-1.49961e-22,2.36329e-22,0
-1.49225e-22,-1.49216e-22,-1.49225e-22,2.40938e-22,0
-1.48487e-22,-1.48478e-22,-1.48487e-22,2.44068e-22,0
-1.47746e-22,-1.47738e-22,-1.47747e-22,2.45699e-22,0
-1.47004e-22,-1.46996e-22,-1.47004e-22,2.45821e-22,0
-1.4626e-22,-1.46251e-22,-1.4626e-22,2.44433e-22,0
-1.45513e-22,-1.45505e-22,-1.45513e-22,2.41544e-22,0
-1.44765e-22,-1.44756e-22,-1.44765e-22,2.37172e-22,0
-1.44014e-22,-1.44005e-22,-1.44014e-22,2.31344e-22,0
-1.43261e-22,-1.43253e-22,-1.43261e-22,2.24095e-22,0
-1.42506e-22,-1.42498e-22,-1.42507e-22,2.15469e-22,0
-1.4175e-22,-1.41741e-22,-1.4175e-22,2.05521e-22,0
-1.40991e-22,-1.40982e-22,-1.40991e-22,1.9431e-22,0
-1.4023e-22,-1.40221e-22,-1.4023e-22,1.81907e-22,0
-1.39467e-22,-1.39459e-22,-1.39468e-22,1.68386e-22,0
-1.38703e-22,-1.38694e-22,-1.38703e-22,1.53831e-22,0
-1.37936e-22,-1.37927e-22,-1.37936e-22,1.38331e-22,0
-1.37167e-22,-1.37159e-22,-1.37167e-22,1.21982e-22,0
-1.36397e-22,-1.36388e-22,-1.36397e-22,1.04884e-22,0
-1.35624e-22,-1.35615e-22,-1.35624e-22,8.71421e-23,0
-1.3485e-22,-1.34841e-22,-1.3485e-22,6.88648e-23,0
-1.34073e-22,-1.34064e-22,-1.34073e-22,5.01646e-23,0
-1.33295e-22,-1.33286e-22,-1.33295e-22,3.11563e-23,0
-1.32515e-22,-1.32506e-22,-1.32515e-22,1.19567e-23,0
-1.31733e-22,-1.31724e-22,-1.31733e-22,-7.31632e-24,0
-1.30949e-22,-1.3094e-22,-1.30949e-22,-2.65444e-23,0
-1.30163e-22,-1.30154e-22,-1.30163e-22,-4.56095e-23,0
-1.29375e-22,-1.29366e-22,-1.29375e-22,-6.43945e-23,0
-1.28586e-22,-1.28577e-22,-1.28586e-22,-8.2784e-23,0
-1.27794e-22,-1.27785e-22,-1.27794e-22,-1.00665e-22,0
-1.27001e-22,-1.26992e-22,-1.27001e-22,-1.17928e-22,0
-1.26206e-22,-1.26197e-22,-1.26206e-22,-1.34467e-22,0
-1.2541e-22,-1.254e-22,-1.25409e-22,-1.5018e-22,0
-1.24611e-22,-1.24602e-22,-1.24611e-22,-1.64971e-22,0
-1.23811e-22,-1.23801e-22,-1.2381e-22,-1.78749e-22,0
-1.23009e-22,-1.22999e-22,-1.23008e-22,-1.91429e-22,0
-1.22205e-22,-1.22196e-22,-1.22204e-22,-2.02933e-22,0
-1.21399e-22,-1.2139e-22,-1.21399e-22,-2.13192e-22,0
-1.20592e-22,-1.20583e-22,-1.20592e-22,-2.22141e-22,0
-1.19783e-22,-1.19774e-22,-1.19783e-22,-2.29726e-22,0
-1.18972e-22,-1.18963e-22,-1.18972e-22,-2.359e-22,0
-1.1816e-22,-1.18151e-22,-1.18159e-22,-2.40626e-22,0
-1.17346e-22,-1.17336e-22,-1.17345e-22,-2.43874e-22,0
-1.1653e-22,-1.16521e-22,-1.1653e-22,-2.45624e-22,0
-1.15713e-22,-1.15703e-22,-1.15712e-22,-2.45866e-22,0
-1.14894e-22,-1.14884e-22,-1.14893e-22,-2.44598e-22,0
-1.14073e-22,-1.14064e-22,-1.14073e-22,-2.41828e-22,0
-1.13251e-22,-1.13241e-22,-1.1325e-22,-2.37573e-22,0
-1.12427e-22,-1.12417e-22,-1.12426e-22,-2.3186e-22,0
-1.11601e-22,-1.11592e-22,-1.11601e-22,-2.24722e-22,0
-1.10774e-22,-1.10765e-22,-1.10774e-22,-2.16204e-22,0
-1.09946e-22,-1.09936e-22,-1.09945e-22,-2.06359e-22,0
-1.09115e-22,-1.09106e-22,-1.09115e-22,-1.95246e-22,0
-1.08284e-22,-1.08274e-22,-1.08283e-22,-1.82935e-22,0
-1.0745e-22,-1.07441e-22,-1.0745e-22,-1.695e-22,0
-1.06616e-22,-1.06606e-22,-1.06615e-22,-1.55024e-22,0
-1.05779e-22,-1.0577e-22,-1.05778e-22,-1.39596e-22,0
-1.04941e-22,-1.04932e-22,-1.04941e-22,-1.23311e-22,0
-1.04102e-22,-1.04092e-22,-1.04101e-22,-1.06269e-22,0
-1.03261e-22,-1.03251e-22,-1.0326e-22,-8.85738e-23,0
-1.02419e-22,-1.02409e-22,-1.02418e-22,-7.03349e-23,0
-1.01575e-22,-1.01565e-22,-1.01574e-22,-5.16642e-23,0
-1.0073e-22,-1.0072e-22,-1.00729e-22,-3.26761e-23,0
-9.98833e-23,-9.98735e-23,-9.98825e-23,-1.34875e-23,0
-9.90353e-23,-9.90255e-23,-9.90344e-23,5.78405e-24,0
-9.81858e-23,-9.8176e-23,-9.81849e-23,2.502e-23,0
-9.7335e-23,-9.73251e-23,-9.73341e-23,4.41024e-23,0
-9.64828e-23,-9.64729e-23,-9.64818e-23,6.29139e-23,0
-9.56292e-23,-9.56193e-23,-9.56282e-23,8.13391e-23,0
-9.47742e-23,-9.47643e-23,-9.47733e-23,9.92647e-23,0
-9.39179e-23,-9.3908e-23,-9.39169e-23,1.16581e-22,0
-9.30603e-23,-9.30503e-23,-9.30593e-23,1.33181e-22,0
-9.22013e-23,-9.21913e-23,-9.22003e-23,1.48963e-22,0
-9.1341e-23,-9.13311e-23,-9.134e-23,1.63831e-22,0
-9.04795e-23,-9.04695e-23,-9.04784e-23,1.77692e-22,0
-8.96166e-23,-8.96066e-23,-8.96155e-23,1.90463e-22,0
-8.87525e-23,-8.87424e-23,-8.87514e-23,2.02063e-22,0
-8.78871e-23,-8.7877e-23,-8.7886e-23,2.12423e-22,0
-8.70204e-23,-8.70104e-23,-8.70193e-23,2.21479e-22,0
-8.61526e-23,-8.61425e-23,-8.61514e-23,2.29174e-22,0
-8.52835e-23,-8.52734e-23,-8.52823e-23,2.35462e-22,0
-8.44132e-23,-8.4403e-23,-8.4412e-23,2.40304e-22,0
-8.35416e-23,-8.35315e-23,-8.35405e-23,2.4367e-22,0
-8.26689e-23,-8.26588e-23,-8.26677e-23,2.4554e-22,0
-8.17951e-23,-8.17849e-23,-8.17938e-23,2.45902e-22,0
-8.092e-23,-8.09099e-23,-8.09188e-23,2.44754e-22,0
-8.00438e-23,-8.00337e-23,-8.00426e-23,2.42103e-22,0
-7.91665e-23,-7.91563e-23,-7.91652e-23,2.37966e-22,0
-7.82881e-23,-7.82778e-23,-7.82868e-23,2.32367e-22,0
-7.74085e-23,-7.73983e-23,-7.74072e-23,2.25341e-22,0
-7.65278e-23,-7.65176e-23,-7.65265e-23,2.16931e-22,0
-7.56461e-23,-7.56358e-23,-7.56447e-23,2.07189e-22,0
-7.47633e-23,-7.4753e-23,-7.47619e-23,1.96175e-22,0
-7.38794e-23,-7.38691e-23,-7.3878e-23,1.83956e-22,0
-7.29944e-23,-7.29841e-23,-7.2993e-23,1.70607e-22,0
-7.21085e-23,-7.20981e-23,-7.2107e-23,1.56211e-22,0
-7.12215e-23,-7.12111e-23,-7.122e-23,1.40855e-22,0
-7.03334e-23,-7.03231e-23,-7.0332e-23,1.24635e-22,0
-6.94444e-23,-6.94341e-23,-6.9443e-23,1.07649e-22,0
-6.85544e-23,-6.85441e-23,-6.85529e-23,9.0002e-23,0
-6.76635e-23,-6.76531e-23,-6.7662e-23,7.18023e-23,0
-6.67715e-23,-6.67611e-23,-6.677e-23,5.31618e-23,0
-6.58786e-23,-6.58682e-23,-6.58771e-23,3.41947e-23,0
-6.49848e-23,-6.49744e-23,-6.49833e-23,1.50177e-23,0
-6.40901e-23,-6.40796e-23,-6.40885e-23,-4.25156e-24,0
-6.31944e-23,-6.3184e-23,-6.31928e-23,-2.34947e-23,0
-6.22979e-23,-6.22874e-23,-6.22962e-23,-4.25936e-23,0
-6.14004e-23,-6.13899e-23,-6.13988e-23,-6.14309e-23,0
-6.05021e-23,-6.04916e-23,-6.05005e-23,-7.98909e-23,0
-5.96029e-23,-5.95924e-23,-5.96013e-23,-9.78604e-23,0
-5.87029e-23,-5.86924e-23,-5.87012e-23,-1.15229e-22,0
-5.78021e-23,-5.77915e-23,-5.78004e-23,-1.3189e-22,0
-5.69004e-23,-5.68898e-23,-5.68987e-23,-1.47741e-22,0
-5.59979e-23,-5.59873e-23,-5.59962e-23,-1.62684e-22,0
-5.50946e-23,-5.50841e-23,-5.50929e-23,-1.76629e-22,0
-5.41906e-23,-5.418e-23,-5.41888e-23,-1.89489e-22,0
-5.32857e-23,-5.32751e-23,-5.32839e-23,-2.01186e-22,0
-5.23801e-23,-5.23695e-23,-5.23783e-23,-2.11646e-22,0
-5.14738e-23,-5.14632e-23,-5.1472e-23,-2.20808e-22,0
-5.05667e-23,-5.05561e-23,-5.05649e-23,-2.28613e-22,0
-4.9659e-23,-4.96483e-23,-4.96571e-23,-2.35014e-22,0
-4.87505e-23,-4.87398e-23,-4.87486e-23,-2.39972e-22,0
-4.78413e-23,-4.78306e-23,-4.78394e-23,-2.43457e-22,0
-4.69314e-23,-4.69208e-23,-4.69295e-23,-2.45446e-22,0
-4.60209e-23,-4.60102e-23,-4.6019e-23,-2.45929e-22,0
-4.51097e-23,-4.5099e-23,-4.51078e-23,-2.44901e-22,0
-4.41979e-23,-4.41872e-23,-4.41959e-23,-2.42369e-22,0
-4.32854e-23,-4.32747e-23,-4.32835e-23,-2.38348e-22,0
-4.23724e-23,-4.23616e-23,-4.23704e-23,-2.32864e-22,0
-4.14587e-23,-4.1448e-23,-4.14567e-23,-2.2595e-22,0
-4.05444e-23,-4.05337e-23,-4.05424e-23,-2.17649e-22,0
-3.96296e-23,-3.96188e-23,-3.96275e-23,-2.08011e-22,0
-3.87142e-23,-3.87034e-23,-3.87121e-23,-1.97095e-22,0
-3.77982e-23,-3.77875e-23,-3.77962e-23,-1.8497e-22,0
-3.68818e-23,-3.6871e-23,-3.68797e-23,-1.71708e-22,0
-3.59647e-23,-3.5954e-23,-3.59626e-23,-1.57392e-22,0
-3.50472e-23,-3.50364e-23,-3.50451e-23,-1.42109e-22,0
-3.41292e-23,-3.41184e-23,-3.41271e-23,-1.25954e-22,0
-3.32107e-23,-3.31999e-23,-3.32085e-23,-1.09025e-22,0
-3.22917e-23,-3.22809e-23,-3.22895e-23,-9.14267e-23,0
